Var1,Var2
0.00614439324116743,0
0.0184331797235023,0
0.0317460317460317,0
0.0440348182283666,0
0.0563236047107015,0
0.0686123911930363,0
0.0809011776753712,0
0.0942140296979007,0
0.106502816180236,0
0.11879160266257,0
0.131080389144905,0
0.14336917562724,0
0.15668202764977,1e-05
0.168970814132104,3e-05
0.181259600614439,3e-05
0.193548387096774,5e-05
0.205837173579109,7e-05
0.219150025601638,0.00011
0.231438812083973,0.00014
0.243727598566308,0.00019
0.256016385048643,0.00029
0.268305171530978,0.00036
0.281618023553507,0.00048
0.293906810035842,0.00065
0.306195596518177,0.00086
0.318484383000512,0.00119
0.330773169482847,0.00147
0.344086021505376,0.00189
0.356374807987711,0.00232
0.368663594470046,0.00281
0.380952380952381,0.00356
0.393241167434716,0.00417
0.406554019457245,0.00516
0.41884280593958,0.00614
0.431131592421915,0.00739
0.44342037890425,0.00908
0.456733230926779,0.0106
0.469022017409114,0.01292
0.481310803891449,0.01501
0.493599590373784,0.01758
0.505888376856119,0.0206
0.519201228878648,0.02339
0.531490015360983,0.02758
0.543778801843318,0.03127
0.556067588325653,0.03557
0.568356374807988,0.04032
0.581669226830517,0.04483
0.593958013312852,0.05131
0.606246799795187,0.05646
0.618535586277522,0.06282
0.630824372759857,0.06915
0.644137224782386,0.07465
0.656426011264721,0.08162
0.668714797747056,0.08693
0.681003584229391,0.09418
0.693292370711726,0.10026
0.706605222734255,0.10485
0.71889400921659,0.10981
0.731182795698925,0.11325
0.74347158218126,0.11695
0.755760368663594,0.11945
0.769073220686124,0.12156
0.781362007168459,0.12371
0.793650793650794,0.12506
0.805939580133128,0.12627
0.819252432155658,0.12656
0.831541218637993,0.12598
0.843830005120328,0.12479
0.856118791602662,0.12299
0.868407578084997,0.12013
0.881720430107527,0.11691
0.894009216589862,0.1126
0.906298003072197,0.10658
0.918586789554531,0.10025
0.930875576036866,0.09092
0.944188428059396,0.08084
0.956477214541731,0.0669
0.968766001024065,0.05276
0.9810547875064,0.04524
0.993343573988735,0.04431
