Var1,Var2
0.6,5.5294764375
1.8,5.5294764375
3.05,5.48579911789956
4.3,5.42544551863862
5.5,5.45625584530812
6.7,5.8088344375
7.9,6.07026875
9.15,6.1994923125
10.4,6.22832724458181
11.6,6.23870924153193
12.8,6.37030909492273
14,6.5004973125
15.25,6.65758676629338
16.5,6.8100265
17.7,6.83951622762095
18.9,6.90903610225903
20.15,6.8835046875
21.4,6.80307342423164
22.6,6.79619703940148
23.8,6.88885284721322
25,7.02126295876296
26.25,7.21126100439151
27.5,7.47326630581658
28.7,7.62381787381788
29.9,7.704356375
31.1,7.87878137689069
32.35,8.04008617747846
33.6,8.49454012363503
34.8,8.88329916662396
36,9.20793283353358
37.2,9.6130627782657
38.45,9.84143968142024
39.7,10.3320447490336
40.9,10.6542811196486
42.1,10.9862303612304
43.3,11.3097660122075
44.55,11.5156651875
45.8,11.7548407487898
47,11.9062204375
48.2,12.096910830406
49.4,12.355851963963
50.65,12.5677614883211
51.9,12.8280975664268
53.1,13.0048501899251
54.3,13.2369117598162
55.5,13.4662909206455
56.75,13.6116709375
58,13.769402875
59.2,13.9121854121854
60.4,14.0616660616661
61.65,14.2140346160087
62.9,14.347595948197
64.1,14.4631942059029
65.3,14.5518116120471
66.5,14.6683486670872
67.75,14.7506396242005
69,14.829803914902
70.2,14.9383206404198
71.4,14.9887931903017
72.6,15.0597905652094
73.85,15.069184073112
75.1,15.044415316623
76.3,15.0050402474799
77.5,14.9592921453539
78.7,14.8735181242591
79.95,14.7894974375
81.2,14.702572678859
82.4,14.6080112415056
83.6,14.5171294289353
84.8,14.384996023753
86.05,14.2543491820635
87.3,14.0637494559363
88.5,13.8500256374551
89.7,13.65917175
90.9,13.3488459127885
92.15,13.0126341155244
93.4,12.5298038600981
94.6,11.7705963698509
95.8,11.2108536581402
97.05,11.1329944707486
