Var1,Var2
0.6,0
1.8,0
3.05,0
4.3,0
5.5,0
6.7,0
7.9,0
9.15,0
10.4,0
11.6,0
12.8,0
14,0
15.25,0
16.5,0
17.7,0
18.9,0
20.15,0
21.4,0
22.6,0
23.8,0
25,0
26.25,0
27.5,0
28.7,2.75
29.9,2.817437
31.1,2.951262625
32.35,3.0918409375
33.6,3.3466804375
34.8,3.75605206098699
36,4.395866125
37.2,5.00595774702113
38.45,5.30783065391533
39.7,5.49223381055845
40.9,5.54702273824432
42.1,5.6036049375
43.3,5.72808627739215
44.55,5.75742838057128
45.8,5.97122667311334
47,6.18727207818198
48.2,6.44782723424085
49.4,6.68000957999761
50.65,6.90587347646837
51.9,7.28264852448639
53.1,7.54517407982593
54.3,7.89347701739224
55.5,8.15443071139232
56.75,8.39020102744974
58,8.7314196110647
59.2,9.04994766246074
60.4,9.41545545772774
61.65,9.82983100000001
62.9,10.257732185567
64.1,10.7262086993956
65.3,11.1043030521515
66.5,11.4831304248478
67.75,11.7945747388563
69,12.0773762693441
70.2,12.3519172476034
71.4,12.5297209523605
72.6,12.7094136672068
73.85,12.8128169846127
75.1,12.8835794417897
76.3,12.9349618262214
77.5,12.9466956341956
78.7,12.9334611209611
79.95,12.8976823380794
81.2,12.8500556999722
82.4,12.7819877885092
83.6,12.6912839303888
84.8,12.5541855625
86.05,12.4082589833705
87.3,12.2127318031829
88.5,11.9760412260412
89.7,11.7471920625
90.9,11.3875264375
92.15,11.084195791451
93.4,10.7025777144333
94.6,10.248248063814
95.8,9.990622875
97.05,9.96055894736026
