Var1,Vg
0.00614439324116743,1.179
0.0184331797235023,1.173
0.0317460317460317,1.169
0.0440348182283666,1.166
0.0563236047107015,1.164
0.0686123911930363,1.163
0.0809011776753712,1.162
0.0942140296979007,1.163
0.106502816180236,1.164
0.11879160266257,1.166
0.131080389144905,1.168
0.14336917562724,1.172
0.15668202764977,1.176
0.168970814132104,1.181
0.181259600614439,1.186
0.193548387096774,1.192
0.205837173579109,1.2
0.219150025601638,1.206
0.231438812083973,1.214
0.243727598566308,1.223
0.256016385048643,1.231
0.268305171530978,1.24
0.281618023553507,1.25
0.293906810035842,1.259
0.306195596518177,1.27
0.318484383000512,1.28
0.330773169482847,1.291
0.344086021505376,1.302
0.356374807987711,1.314
0.368663594470046,1.325
0.380952380952381,1.337
0.393241167434716,1.348
0.406554019457245,1.36
0.41884280593958,1.371
0.431131592421915,1.384
0.44342037890425,1.395
0.456733230926779,1.407
0.469022017409114,1.42
0.481310803891449,1.431
0.493599590373784,1.443
0.505888376856119,1.454
0.519201228878648,1.465
0.531490015360983,1.476
0.543778801843318,1.487
0.556067588325653,1.497
0.568356374807988,1.508
0.581669226830517,1.517
0.593958013312852,1.527
0.606246799795187,1.536
0.618535586277522,1.544
0.630824372759857,1.553
0.644137224782386,1.561
0.656426011264721,1.568
0.668714797747056,1.575
0.681003584229391,1.581
0.693292370711726,1.586
0.706605222734255,1.591
0.71889400921659,1.596
0.731182795698925,1.599
0.74347158218126,1.601
0.755760368663594,1.603
0.769073220686124,1.604
0.781362007168459,1.605
0.793650793650794,1.604
0.805939580133128,1.603
0.819252432155658,1.601
0.831541218637993,1.598
0.843830005120328,1.593
0.856118791602662,1.588
0.868407578084997,1.582
0.881720430107527,1.575
0.894009216589862,1.566
0.906298003072197,1.557
0.918586789554531,1.545
0.930875576036866,1.534
0.944188428059396,1.52
0.956477214541731,1.506
0.968766001024065,1.491
0.9810547875064,1.474
0.993343573988735,1.455
