Var1,Var2
0.00614439324116743,0
0.0184331797235023,0
0.0317460317460317,0
0.0440348182283666,0
0.0563236047107015,0
0.0686123911930363,1e-05
0.0809011776753712,1e-05
0.0942140296979007,1e-05
0.106502816180236,1e-05
0.11879160266257,1e-05
0.131080389144905,2e-05
0.14336917562724,3e-05
0.15668202764977,3e-05
0.168970814132104,3e-05
0.181259600614439,3e-05
0.193548387096774,4e-05
0.205837173579109,5e-05
0.219150025601638,6e-05
0.231438812083973,8e-05
0.243727598566308,0.00011
0.256016385048643,0.00016
0.268305171530978,0.00018
0.281618023553507,0.00023
0.293906810035842,0.0003
0.306195596518177,0.00037
0.318484383000512,0.00046
0.330773169482847,0.00054
0.344086021505376,0.00069
0.356374807987711,0.0008
0.368663594470046,0.00091
0.380952380952381,0.00107
0.393241167434716,0.0012
0.406554019457245,0.00143
0.41884280593958,0.00166
0.431131592421915,0.00194
0.44342037890425,0.00234
0.456733230926779,0.00268
0.469022017409114,0.00312
0.481310803891449,0.00351
0.493599590373784,0.00405
0.505888376856119,0.0048
0.519201228878648,0.00553
0.531490015360983,0.00676
0.543778801843318,0.00784
0.556067588325653,0.00925
0.568356374807988,0.01092
0.581669226830517,0.01261
0.593958013312852,0.01506
0.606246799795187,0.01731
0.618535586277522,0.02042
0.630824372759857,0.02385
0.644137224782386,0.02737
0.656426011264721,0.03234
0.668714797747056,0.03676
0.681003584229391,0.04346
0.693292370711726,0.05022
0.706605222734255,0.05719
0.71889400921659,0.06617
0.731182795698925,0.07366
0.74347158218126,0.08335
0.755760368663594,0.09217
0.769073220686124,0.10103
0.781362007168459,0.11096
0.793650793650794,0.11833
0.805939580133128,0.12751
0.819252432155658,0.13393
0.831541218637993,0.13905
0.843830005120328,0.14317
0.856118791602662,0.14471
0.868407578084997,0.14428
0.881720430107527,0.1415
0.894009216589862,0.13519
0.906298003072197,0.12547
0.918586789554531,0.11444
0.930875576036866,0.0986
0.944188428059396,0.08295
0.956477214541731,0.06319
0.968766001024065,0.04453
0.9810547875064,0.03527
0.993343573988735,0.03408
