Var1,Vg
0.00614439324116743,1.239
0.0184331797235023,1.239
0.0317460317460317,1.239
0.0440348182283666,1.239
0.0563236047107015,1.24
0.0686123911930363,1.24
0.0809011776753712,1.24
0.0942140296979007,1.241
0.106502816180236,1.244
0.11879160266257,1.245
0.131080389144905,1.247
0.14336917562724,1.25
0.15668202764977,1.252
0.168970814132104,1.255
0.181259600614439,1.259
0.193548387096774,1.262
0.205837173579109,1.267
0.219150025601638,1.271
0.231438812083973,1.275
0.243727598566308,1.28
0.256016385048643,1.285
0.268305171530978,1.291
0.281618023553507,1.296
0.293906810035842,1.301
0.306195596518177,1.306
0.318484383000512,1.313
0.330773169482847,1.319
0.344086021505376,1.324
0.356374807987711,1.33
0.368663594470046,1.337
0.380952380952381,1.343
0.393241167434716,1.349
0.406554019457245,1.356
0.41884280593958,1.362
0.431131592421915,1.368
0.44342037890425,1.374
0.456733230926779,1.381
0.469022017409114,1.387
0.481310803891449,1.392
0.493599590373784,1.399
0.505888376856119,1.404
0.519201228878648,1.409
0.531490015360983,1.414
0.543778801843318,1.42
0.556067588325653,1.424
0.568356374807988,1.429
0.581669226830517,1.433
0.593958013312852,1.436
0.606246799795187,1.44
0.618535586277522,1.444
0.630824372759857,1.446
0.644137224782386,1.449
0.656426011264721,1.45
0.668714797747056,1.452
0.681003584229391,1.453
0.693292370711726,1.453
0.706605222734255,1.453
0.71889400921659,1.452
0.731182795698925,1.451
0.74347158218126,1.449
0.755760368663594,1.447
0.769073220686124,1.444
0.781362007168459,1.439
0.793650793650794,1.435
0.805939580133128,1.429
0.819252432155658,1.423
0.831541218637993,1.416
0.843830005120328,1.408
0.856118791602662,1.4
0.868407578084997,1.389
0.881720430107527,1.379
0.894009216589862,1.367
0.906298003072197,1.355
0.918586789554531,1.341
0.930875576036866,1.326
0.944188428059396,1.31
0.956477214541731,1.293
0.968766001024065,1.275
0.9810547875064,1.25
0.993343573988735,1.223
