Var1,Vg
0.00614439324116743,0.995
0.0184331797235023,0.997
0.0317460317460317,1.004
0.0440348182283666,1.016
0.0563236047107015,1.028
0.0686123911930363,1.04
0.0809011776753712,1.053
0.0942140296979007,1.065
0.106502816180236,1.078
0.11879160266257,1.091
0.131080389144905,1.103
0.14336917562724,1.116
0.15668202764977,1.129
0.168970814132104,1.142
0.181259600614439,1.154
0.193548387096774,1.167
0.205837173579109,1.18
0.219150025601638,1.192
0.231438812083973,1.205
0.243727598566308,1.216
0.256016385048643,1.229
0.268305171530978,1.241
0.281618023553507,1.253
0.293906810035842,1.266
0.306195596518177,1.277
0.318484383000512,1.289
0.330773169482847,1.3
0.344086021505376,1.312
0.356374807987711,1.322
0.368663594470046,1.333
0.380952380952381,1.344
0.393241167434716,1.355
0.406554019457245,1.364
0.41884280593958,1.374
0.431131592421915,1.384
0.44342037890425,1.393
0.456733230926779,1.403
0.469022017409114,1.411
0.481310803891449,1.42
0.493599590373784,1.428
0.505888376856119,1.435
0.519201228878648,1.443
0.531490015360983,1.45
0.543778801843318,1.457
0.556067588325653,1.464
0.568356374807988,1.469
0.581669226830517,1.475
0.593958013312852,1.48
0.606246799795187,1.484
0.618535586277522,1.489
0.630824372759857,1.493
0.644137224782386,1.496
0.656426011264721,1.499
0.668714797747056,1.501
0.681003584229391,1.503
0.693292370711726,1.504
0.706605222734255,1.505
0.71889400921659,1.505
0.731182795698925,1.505
0.74347158218126,1.504
0.755760368663594,1.502
0.769073220686124,1.5
0.781362007168459,1.498
0.793650793650794,1.495
0.805939580133128,1.491
0.819252432155658,1.487
0.831541218637993,1.481
0.843830005120328,1.476
0.856118791602662,1.469
0.868407578084997,1.462
0.881720430107527,1.454
0.894009216589862,1.446
0.906298003072197,1.436
0.918586789554531,1.427
0.930875576036866,1.415
0.944188428059396,1.405
0.956477214541731,1.392
0.968766001024065,1.378
0.9810547875064,1.361
0.993343573988735,1.341
