Var1,Var2
0.00614439324116743,1e-05
0.0184331797235023,1e-05
0.0317460317460317,2e-05
0.0440348182283666,4e-05
0.0563236047107015,5e-05
0.0686123911930363,6e-05
0.0809011776753712,7e-05
0.0942140296979007,0.0001
0.106502816180236,0.00016
0.11879160266257,0.0002
0.131080389144905,0.00031
0.14336917562724,0.00036
0.15668202764977,0.00044
0.168970814132104,0.00051
0.181259600614439,0.00056
0.193548387096774,0.00065
0.205837173579109,0.00068
0.219150025601638,0.00071
0.231438812083973,0.00073
0.243727598566308,0.00075
0.256016385048643,0.00081
0.268305171530978,0.00087
0.281618023553507,0.00094
0.293906810035842,0.00104
0.306195596518177,0.00112
0.318484383000512,0.00122
0.330773169482847,0.00129
0.344086021505376,0.00138
0.356374807987711,0.00148
0.368663594470046,0.00157
0.380952380952381,0.00168
0.393241167434716,0.00179
0.406554019457245,0.00194
0.41884280593958,0.00206
0.431131592421915,0.0022
0.44342037890425,0.00237
0.456733230926779,0.00247
0.469022017409114,0.00263
0.481310803891449,0.00274
0.493599590373784,0.00287
0.505888376856119,0.00301
0.519201228878648,0.0031
0.531490015360983,0.00321
0.543778801843318,0.00326
0.556067588325653,0.00327
0.568356374807988,0.00328
0.581669226830517,0.00325
0.593958013312852,0.00315
0.606246799795187,0.00307
0.618535586277522,0.00294
0.630824372759857,0.0028
0.644137224782386,0.00266
0.656426011264721,0.00247
0.668714797747056,0.00231
0.681003584229391,0.00212
0.693292370711726,0.00194
0.706605222734255,0.00177
0.71889400921659,0.00156
0.731182795698925,0.00139
0.74347158218126,0.00121
0.755760368663594,0.00104
0.769073220686124,0.0009
0.781362007168459,0.00074
0.793650793650794,0.00063
0.805939580133128,0.00051
0.819252432155658,0.00042
0.831541218637993,0.00035
0.843830005120328,0.00028
0.856118791602662,0.00022
0.868407578084997,0.00017
0.881720430107527,0.00013
0.894009216589862,9e-05
0.906298003072197,6e-05
0.918586789554531,4e-05
0.930875576036866,2e-05
0.944188428059396,1e-05
0.956477214541731,1e-05
0.968766001024065,1e-05
0.9810547875064,1e-05
0.993343573988735,1e-05
