Var1,Var2
0.6,13.2651296837176
1.8,13.2651296837176
3.05,12.8977554488777
4.3,12.1616442058221
5.5,12.0098146372683
6.7,11.4359367179684
7.9,11.2073312606672
9.15,10.8364711658822
10.4,10.2574217481446
11.6,9.96203276898362
12.8,9.67012754253189
14,9.61151069424465
15.25,9.71245439377281
16.5,9.89477254607941
17.7,10.0377584622415
18.9,10.2136717147462
20.15,10.3545615102192
21.4,10.51017425
22.6,10.6158497118873
23.8,10.6765025992487
25,10.7264299198224
26.25,10.7163435168282
27.5,10.6595434148859
28.7,10.5845353547677
29.9,10.5676157720197
31.1,10.6101873400468
32.35,10.6275536568884
33.6,10.6936095
34.8,10.7301253650627
36,10.7336654415836
37.2,10.733499954
38.45,10.71393825
39.7,10.6961127990282
40.9,10.7221145625
42.1,10.78088019522
43.3,10.890493929753
44.55,10.980069625
45.8,11.0818430204608
47,11.1241023120512
48.2,11.127607375
49.4,11.1219115929779
50.65,11.1036355045444
51.9,11.0150538125
53.1,10.9588062602984
54.3,10.9057755471122
55.5,10.8681073125
56.75,10.8357048964262
58,10.7753762807796
59.2,10.7211188822203
60.4,10.7014624739031
61.65,10.6547594077406
62.9,10.6216918396148
64.1,10.5674358075642
65.3,10.5377159434261
66.5,10.4795666772833
67.75,10.4398143425928
69,10.374348000652
70.2,10.3131255460931
71.4,10.3014988492506
72.6,10.2829553832388
73.85,10.2542394989401
75.1,10.2411168125
76.3,10.1944661458496
77.5,10.1300093775047
78.7,9.99583756354061
79.95,9.89211558091331
81.2,9.78374784968911
82.4,9.6531555867111
83.6,9.4922954922955
84.8,9.1237052184263
86.05,8.68770407827806
87.3,8.28133233599925
88.5,7.88138865465284
89.7,7.5005065
90.9,7.03923511519122
92.15,6.53392404553798
93.4,5.83792220603889
94.6,4.79725985975986
95.8,4.22950631762342
97.05,4.132807125
