Var1,Var2
0.6,5.84478060130485
1.8,5.84478060130485
3.05,5.85445066695067
4.3,5.8803338125
5.5,5.9256940625
6.7,6.18396870400783
7.9,6.30817876886592
9.15,6.39454554590916
10.4,6.44613621443189
11.6,6.43654793845206
12.8,6.5202803800701
14,6.54906803796598
15.25,6.54628380092905
16.5,6.521904875
17.7,6.48526456618386
18.9,6.54398567650358
20.15,6.59823501117626
21.4,6.72626756843311
22.6,6.8622403125
23.8,6.94737845065539
25,7.07773925419556
26.25,7.16660331245248
27.5,7.30119863779966
28.7,7.42629294471971
29.9,7.53897578326816
31.1,7.68060255560255
32.35,7.79541231250001
33.6,8.0235837712284
34.8,8.22374921375079
36,8.38329811255283
37.2,8.55160984919507
38.45,8.68415382896154
39.7,8.943813125
40.9,9.07614154346461
42.1,9.2639902014902
43.3,9.45875351031163
44.55,9.54159633329816
45.8,9.67180348045086
47,9.739016875
48.2,9.82056992792744
49.4,9.9358924375
50.65,10.030211
51.9,10.2084974375
53.1,10.3332692708654
54.3,10.43865275
55.5,10.5455958580959
56.75,10.6375912374088
58,10.717243953878
59.2,10.768068071534
60.4,10.82627991843
61.65,10.8733666241833
62.9,10.9061263436263
64.1,10.9404542946593
65.3,10.9583605103691
66.5,10.965682125
67.75,10.95199475
69,10.9196893371117
70.2,10.8922725442044
71.4,10.8606584098354
72.6,10.8228611771388
73.85,10.7824889537445
75.1,10.7297552077448
76.3,10.6547073988232
77.5,10.5973782848783
78.7,10.4715625411719
79.95,10.3454144375
81.2,10.2225258125
82.4,10.0702015603527
83.6,9.90234699706626
84.8,9.6689704172426
86.05,9.44835891167945
87.3,9.18365446682724
88.5,8.84954217477109
89.7,8.5651865625
90.9,8.11173575663212
92.15,7.63567659108086
93.4,6.9376674375
94.6,6.0605321875
95.8,5.55821326455332
97.05,5.4885599375
