Var1,Var2
0.00614439324116743,6e-05
0.0184331797235023,6e-05
0.0317460317460317,7e-05
0.0440348182283666,8e-05
0.0563236047107015,9e-05
0.0686123911930363,0.0001
0.0809011776753712,0.0001
0.0942140296979007,9e-05
0.106502816180236,9e-05
0.11879160266257,9e-05
0.131080389144905,8e-05
0.14336917562724,8e-05
0.15668202764977,0.0001
0.168970814132104,0.00012
0.181259600614439,0.00013
0.193548387096774,0.00016
0.205837173579109,0.00017
0.219150025601638,0.00017
0.231438812083973,0.00018
0.243727598566308,0.0002
0.256016385048643,0.00026
0.268305171530978,0.00031
0.281618023553507,0.00039
0.293906810035842,0.00047
0.306195596518177,0.00054
0.318484383000512,0.00063
0.330773169482847,0.00069
0.344086021505376,0.00074
0.356374807987711,0.00077
0.368663594470046,0.00079
0.380952380952381,0.00082
0.393241167434716,0.00085
0.406554019457245,0.0009
0.41884280593958,0.00094
0.431131592421915,0.00101
0.44342037890425,0.00113
0.456733230926779,0.00124
0.469022017409114,0.00145
0.481310803891449,0.00162
0.493599590373784,0.00178
0.505888376856119,0.00194
0.519201228878648,0.0021
0.531490015360983,0.00229
0.543778801843318,0.00247
0.556067588325653,0.00264
0.568356374807988,0.00279
0.581669226830517,0.00292
0.593958013312852,0.0031
0.606246799795187,0.00316
0.618535586277522,0.00326
0.630824372759857,0.00336
0.644137224782386,0.00348
0.656426011264721,0.00371
0.668714797747056,0.00386
0.681003584229391,0.0041
0.693292370711726,0.00426
0.706605222734255,0.0044
0.71889400921659,0.00454
0.731182795698925,0.0046
0.74347158218126,0.00461
0.755760368663594,0.00461
0.769073220686124,0.00453
0.781362007168459,0.00433
0.793650793650794,0.00416
0.805939580133128,0.00386
0.819252432155658,0.00363
0.831541218637993,0.00335
0.843830005120328,0.00301
0.856118791602662,0.00273
0.868407578084997,0.00233
0.881720430107527,0.00197
0.894009216589862,0.00158
0.906298003072197,0.00121
0.918586789554531,0.00092
0.930875576036866,0.0006
0.944188428059396,0.0004
0.956477214541731,0.00024
0.968766001024065,0.00013
0.9810547875064,9e-05
0.993343573988735,9e-05
