Var1,Var2
0.00614439324116743,0.00031
0.0184331797235023,0.00031
0.0317460317460317,0.0003
0.0440348182283666,0.00029
0.0563236047107015,0.00028
0.0686123911930363,0.00024
0.0809011776753712,0.0002
0.0942140296979007,0.00018
0.106502816180236,0.00017
0.11879160266257,0.00018
0.131080389144905,0.0002
0.14336917562724,0.00023
0.15668202764977,0.00027
0.168970814132104,0.00031
0.181259600614439,0.00032
0.193548387096774,0.00032
0.205837173579109,0.00032
0.219150025601638,0.00034
0.231438812083973,0.00037
0.243727598566308,0.00042
0.256016385048643,0.0005
0.268305171530978,0.00054
0.281618023553507,0.0006
0.293906810035842,0.00068
0.306195596518177,0.00075
0.318484383000512,0.00086
0.330773169482847,0.00097
0.344086021505376,0.00106
0.356374807987711,0.00116
0.368663594470046,0.00127
0.380952380952381,0.00146
0.393241167434716,0.0016
0.406554019457245,0.00183
0.41884280593958,0.00201
0.431131592421915,0.00226
0.44342037890425,0.00257
0.456733230926779,0.00276
0.469022017409114,0.00308
0.481310803891449,0.00334
0.493599590373784,0.00363
0.505888376856119,0.00402
0.519201228878648,0.00441
0.531490015360983,0.00489
0.543778801843318,0.00535
0.556067588325653,0.00603
0.568356374807988,0.00679
0.581669226830517,0.00746
0.593958013312852,0.00832
0.606246799795187,0.009
0.618535586277522,0.00991
0.630824372759857,0.0108
0.644137224782386,0.01159
0.656426011264721,0.01261
0.668714797747056,0.01341
0.681003584229391,0.01458
0.693292370711726,0.01576
0.706605222734255,0.01686
0.71889400921659,0.01826
0.731182795698925,0.01936
0.74347158218126,0.02094
0.755760368663594,0.02215
0.769073220686124,0.02319
0.781362007168459,0.02435
0.793650793650794,0.02509
0.805939580133128,0.02566
0.819252432155658,0.02586
0.831541218637993,0.02576
0.843830005120328,0.02522
0.856118791602662,0.02442
0.868407578084997,0.02311
0.881720430107527,0.02165
0.894009216589862,0.01959
0.906298003072197,0.01708
0.918586789554531,0.01462
0.930875576036866,0.0114
0.944188428059396,0.00882
0.956477214541731,0.00604
0.968766001024065,0.00384
0.9810547875064,0.00291
0.993343573988735,0.0028
