Var1,Var2
0.6,0
1.8,0
3.05,0
4.3,0
5.5,0
6.7,0
7.9,0
9.15,0
10.4,0
11.6,0
12.8,0
14,0
15.25,0
16.5,0
17.7,0
18.9,0
20.15,0
21.4,0
22.6,0
23.8,0
25,0
26.25,0
27.5,0
28.7,0
29.9,0
31.1,0
32.35,0
33.6,0
34.8,0
36,0
37.2,0
38.45,0
39.7,0
40.9,0
42.1,2.25
43.3,2.434286125
44.55,2.5363515
45.8,2.513568375
47,2.78103475
48.2,3.2091288125
49.4,3.73501273875956
50.65,4.32625145656286
51.9,5.27835182667591
53.1,6.13407102444673
54.3,7.00977450733088
55.5,7.6847509375
56.75,8.06582547041274
58,8.35587728603068
59.2,8.60432347391913
60.4,8.7929178125
61.65,9.0670152042538
62.9,9.3335478125
64.1,9.53564325
65.3,9.78182257045564
66.5,9.9483247866624
67.75,10.104055786486
69,10.2027366993158
70.2,10.2948568525716
71.4,10.3750094999953
72.6,10.4300389724805
73.85,10.4588607602848
75.1,10.4764823066206
76.3,10.4615335432668
77.5,10.4536690902518
78.7,10.4218651406349
79.95,10.3844545141818
81.2,10.3431690698768
82.4,10.292089375
83.6,10.2288026875
84.8,10.1556749528375
86.05,10.0787563090672
87.3,10.0030579375
88.5,9.92260692260692
89.7,9.846561625
90.9,9.70664859501356
92.15,9.57221709860855
93.4,9.32077757191682
94.6,8.9030053125
95.8,8.56019396759699
97.05,8.50754125188531
