Var1,Var2
0.6,0
1.8,0
3.05,0
4.3,0
5.5,0
6.7,0
7.9,0
9.15,0
10.4,0
11.6,0
12.8,0
14,0
15.25,0
16.5,0
17.7,0
18.9,0
20.15,0
21.4,0
22.6,0
23.8,0
25,0
26.25,0
27.5,2.75
28.7,2.75
29.9,2.7520548125
31.1,2.790399125
32.35,2.796196625
33.6,2.883252125
34.8,3.0166009375
36,3.1348899375
37.2,3.49984774996194
38.45,3.61333334666666
39.7,4.263804125
40.9,4.7214900625
42.1,5.47783056804236
43.3,7.04823442544139
44.55,8.5077188144297
45.8,9.453870125
47,9.7645031983774
48.2,10.1867006875
49.4,10.360332625
50.65,10.3859657785086
51.9,10.1987687371922
53.1,10.3045378670379
54.3,10.3122311875
55.5,10.3478209130448
56.75,10.4690846172712
58,10.5301555323445
59.2,10.5131371776471
60.4,10.4310469030234
61.65,10.4510664742001
62.9,10.4306475798381
64.1,10.375964093509
65.3,10.3233943125
66.5,10.2539726894863
67.75,10.2041179094116
69,10.1620255625
70.2,10.0773713943429
71.4,10.0270833614583
72.6,9.93157451710637
73.85,9.8486468125
75.1,9.74052618039463
76.3,9.62122540530635
77.5,9.5308504375
78.7,9.40411482191388
79.95,9.29477833488917
81.2,9.22183509770613
82.4,9.15701667149166
83.6,9.09401452350363
84.8,9.02847214635411
86.05,8.94966975
87.3,8.87176962338481
88.5,8.75234656132672
89.7,8.56251651562913
90.9,8.30842613960653
92.15,8.13550206775103
93.4,7.79144251036062
94.6,7.20644015483011
95.8,7.0596094375
97.05,7.00733169116585
