Var1,Var2
0.6,0
1.8,0
3.05,0
4.3,0
5.5,0
6.7,0
7.9,0
9.15,0
10.4,0
11.6,0
12.8,0
14,0
15.25,2.550280625
16.5,2.75045375
17.7,2.513504
18.9,2.459736875
20.15,2.48551775
21.4,3.1406564375
22.6,3.2798511875
23.8,3.2962345625
25,3.3119481875
26.25,3.26951887012028
27.5,2.94548375
28.7,2.9001386875
29.9,3.105842
31.1,3.76185950296488
32.35,3.77623606905902
33.6,3.7587111853222
34.8,3.7838371875
36,3.67951954487989
37.2,3.237583375
38.45,3.053507875
39.7,2.90746622686656
40.9,2.98255293313823
42.1,3.051838
43.3,2.96220982194755
44.55,2.93710820322295
45.8,3.11000325
47,3.18521979630495
48.2,3.42124210531053
49.4,3.69680984840492
50.65,3.93038595490351
51.9,4.23895094578679
53.1,4.70785354142677
54.3,4.97451043112761
55.5,5.15817452295637
56.75,5.19820945044764
58,5.14557408860648
59.2,5.16249814687546
60.4,5.15899447724862
61.65,4.99149506675247
62.9,4.79215998946
64.1,4.54214288553572
65.3,4.25612018596995
66.5,4.1443915625
67.75,4.1732812066797
69,4.25837949790513
70.2,4.07968991484496
71.4,3.87330634332659
72.6,3.68389125
73.85,3.4340192039952
75.1,3.04530117617471
76.3,2.8583153125
77.5,2.65821941455485
78.7,2.4720619375
79.95,2.347540125
81.2,2.1752905625
82.4,1.99237350190662
83.6,1.8769248125
84.8,1.851709
86.05,1.8661230625
87.3,1.908065
88.5,1.962210125
89.7,1.95739
90.9,1.883046625
92.15,1.80694736076316
93.4,1.7784798125
94.6,1.653637875
95.8,1.6404776875
97.05,1.63876975
